T_room,T_amb,Q_AC_kW,COP_inner,clamped
8.0,0.0,7.013109153250923,6.230638964088066,True
8.0,1.0,7.013109153250923,6.230638964088066,True
8.0,2.0,7.013109153250923,6.230638964088066,True
8.0,3.0,7.013109153250923,6.230638964088066,True
8.0,4.0,7.013109153250923,6.230638964088066,True
8.0,5.0,7.013109153250923,6.230638964088066,True
8.0,6.0,7.013109153250923,6.230638964088066,True
8.0,7.0,6.99947584716524,6.189862918252284,False
8.0,8.0,6.9308111759954585,5.990654315998656,False
8.0,9.0,6.8622041438411285,5.801325547333155,False
8.0,10.0,6.793646764689841,5.621138162273192,False
8.0,11.0,6.725132297059707,5.449433348365983,False
8.0,12.0,6.656655088793339,5.285619791678154,False
8.0,13.0,6.588210447556369,5.129163954206703,False
8.0,14.0,6.519794531997055,4.9795821901783786,False
8.0,15.0,6.4514042596562895,4.8364342803572224,False
8.0,16.0,6.383037228566372,4.699318073419689,False
8.0,17.0,6.314691650119349,4.567865001723218,False
8.0,18.0,6.246366291277238,4.441736295250361,False
8.0,19.0,6.178060424576045,4.320619758756066,False
8.0,20.0,6.109773784671531,4.204227007618548,False
8.0,21.0,6.041506530406462,4.0922910806720845,False
8.0,22.0,5.97325921156344,3.9845643654895087,False
8.0,23.0,5.905032739613852,3.8808167846956123,False
8.0,24.0,5.836828361891333,3.780834201980647,False
8.0,25.0,5.768647638712841,3.684417014333228,False
8.0,26.0,5.700492423048556,3.5913789031079366,False
8.0,27.0,5.6323648424039225,3.5015457214590473,False
8.0,28.0,5.564267282630154,3.414754499459344,False
8.0,29.0,5.49620237342176,3.330852551356186,False
8.0,30.0,5.428172975295351,3.2496966718995512,False
8.0,31.0,5.360182167874153,3.171152410709691,False
8.0,32.0,5.29223323932677,3.0950934153121965,False
8.0,33.0,5.224329676830437,3.021400834836587,False
8.0,34.0,5.156475157946294,2.9499627775083193,False
8.0,35.0,5.088673542809137,2.8806738160074,False
8.0,36.0,5.020928867047254,2.813434535559356,False
9.0,0.0,7.224733773336478,6.286080082848331,True
9.0,1.0,7.224733773336478,6.286080082848331,True
9.0,2.0,7.224733773336478,6.286080082848331,True
9.0,3.0,7.224733773336478,6.286080082848331,True
9.0,4.0,7.224733773336478,6.286080082848331,True
9.0,5.0,7.224733773336478,6.286080082848331,True
9.0,6.0,7.224733773336478,6.286080082848331,True
9.0,7.0,7.224733773336478,6.286080082848331,True
9.0,8.0,7.223538712931142,6.282535011849268,False
9.0,9.0,7.152776595415511,6.078005453158779,False
9.0,10.0,7.08207740980007,5.883705437242982,False
9.0,11.0,7.011432918892646,5.698871512617508,False
9.0,12.0,6.940836161443654,5.522821681711045,False
9.0,13.0,6.870281292778188,5.354943150970964,False
9.0,14.0,6.799763451816015,5.194682496157258,False
9.0,15.0,6.729278649302263,5.041537668461245,False
9.0,16.0,6.658823673235036,4.895051422537609,False
9.0,17.0,6.588396008347048,4.754805856676865,False
9.0,18.0,6.517993767157805,4.620417833073697,False
9.0,19.0,6.447615630617494,4.491535102247428,False
9.0,20.0,6.37726079675345,4.367832996675823,False
9.0,21.0,6.306928936033381,4.249011589026502,False
9.0,22.0,6.236620152398199,4.134793233045283,False
9.0,23.0,6.166334949105991,4.024920422294389,False
9.0,24.0,6.096074198679398,3.91915391501477,False
9.0,25.0,6.025839116368979,3.817271083457267,False
9.0,26.0,5.9556312366435975,3.719064453881054,False
9.0,27.0,5.885452392297285,3.624340409513259,False
9.0,28.0,5.815304695827773,3.532918033697983,False
9.0,29.0,5.745190522794653,3.444628074260405,False
9.0,30.0,5.675112496909282,3.359312013263165,False
9.0,31.0,5.60507347664546,3.2768212288330214,False
9.0,32.0,5.5350765431897635,3.1970162377841302,False
9.0,33.0,5.465124989576643,3.1197660094436186,False
9.0,34.0,5.395222310874555,3.0449473424690763,False
9.0,35.0,5.325372195307412,2.9724442975974124,False
9.0,36.0,5.25557851621149,2.9021476802231296,False
10.0,0.0,7.4404725172398525,6.338667256205562,True
10.0,1.0,7.4404725172398525,6.338667256205562,True
10.0,2.0,7.4404725172398525,6.338667256205562,True
10.0,3.0,7.4404725172398525,6.338667256205562,True
10.0,4.0,7.4404725172398525,6.338667256205562,True
10.0,5.0,7.4404725172398525,6.338667256205562,True
10.0,6.0,7.4404725172398525,6.338667256205562,True
10.0,7.0,7.4404725172398525,6.338667256205562,True
10.0,8.0,7.4404725172398525,6.338667256205562,True
10.0,9.0,7.4404725172398525,6.338667256205562,True
10.0,10.0,7.379621911576889,6.164235431547469,False
10.0,11.0,7.306779015711491,5.964920272572615,False
10.0,12.0,7.233995935556733,5.775405694883189,False
10.0,13.0,7.161265483891065,5.594985317352352,False
10.0,14.0,7.088581617737695,5.423023795684036,False
10.0,15.0,7.015939301847438,5.258946863130259,False
10.0,16.0,6.943334393951099,5.102233214979757,False
10.0,17.0,6.870763547662331,4.9524078198586245,False
10.0,18.0,6.7982241298056065,4.809036349194482,False
10.0,19.0,6.725714149620571,4.671720493375215,False
10.0,20.0,6.65323219781212,4.540093988867329,False
10.0,21.0,6.580777393814785,4.413819221324038,False
10.0,22.0,6.508349339951982,4.292584299884559,False
10.0,23.0,6.435948081415166,4.176100520441992,False
10.0,24.0,6.363574071181841,4.064100152741321,False
10.0,25.0,6.29122813914544,3.9563344992143903,False
10.0,26.0,6.2189114648548385,3.8525721835267146,False
10.0,27.0,6.146625553360509,3.752597634662178,False
10.0,28.0,6.074372213746728,3.656209738478545,False
10.0,29.0,6.002153539995187,3.563220633618841,False
10.0,30.0,5.929971893880224,3.4734546324757365,False
10.0,31.0,5.857829889641454,3.386747251080866,False
10.0,32.0,5.7857303802164814,3.302944334309851,False
10.0,33.0,5.7136764448482795,3.2219012648642353,False
10.0,34.0,5.6416713779078345,3.143482246189981,False
10.0,35.0,5.569718678794444,3.067559650894817,False
10.0,36.0,5.4978220427952715,2.99401342739516,False
11.0,0.0,7.660339649832354,6.388341594265013,True
11.0,1.0,7.660339649832354,6.388341594265013,True
11.0,2.0,7.660339649832354,6.388341594265013,True
11.0,3.0,7.660339649832354,6.388341594265013,True
11.0,4.0,7.660339649832354,6.388341594265013,True
11.0,5.0,7.660339649832354,6.388341594265013,True
11.0,6.0,7.660339649832354,6.388341594265013,True
11.0,7.0,7.660339649832354,6.388341594265013,True
11.0,8.0,7.660339649832354,6.388341594265013,True
11.0,9.0,7.660339649832354,6.388341594265013,True
11.0,10.0,7.660339649832354,6.388341594265013,True
11.0,11.0,7.611392074916921,6.249293579875553,False
11.0,12.0,7.536352858804499,6.04492428319784,False
11.0,13.0,7.461378655074459,5.850699728295226,False
11.0,14.0,7.38646204419337,5.665887922353777,False
11.0,15.0,7.311596778960923,5.489829876351222,False
11.0,16.0,7.2367776443970575,5.321929507683671,False
11.0,17.0,7.162000339966151,5.161645390656978,False
11.0,18.0,7.087261379912416,5.008483939809367,False
11.0,19.0,7.012558008397341,4.861993718483235,False
11.0,20.0,6.9378881268244665,4.7217606416798965,False
11.0,21.0,6.8632502312674575,4.587403897596623,False
11.0,22.0,6.788643358327869,4.458572452768437,False
11.0,23.0,6.714067038068536,4.334942035755856,False
11.0,24.0,6.6395212529196375,4.2162125168073175,False
11.0,25.0,6.5650064016528304,4.102105617953917,False
11.0,26.0,6.490523267678162,3.992362901019433,False
11.0,27.0,6.416072991044636,3.8867439910906483,False
11.0,28.0,6.341657043629159,3.7850250008511606,False
11.0,29.0,6.267277207081475,3.686997127304116,False
11.0,30.0,6.192935553161154,3.592465397382348,False
11.0,31.0,6.118634426159257,3.501247542777881,False
11.0,32.0,6.044376427142952,3.4131729875209094,False
11.0,33.0,5.970164399800594,3.328081934383079,False
11.0,34.0,5.89600141769664,3.245824538272159,False
11.0,35.0,5.821890772772319,3.1662601565067665,False
11.0,36.0,5.747835964951379,3.0892566672849564,False
12.0,0.0,7.884347630628388,6.435053047538347,True
12.0,1.0,7.884347630628388,6.435053047538347,True
12.0,2.0,7.884347630628388,6.435053047538347,True
12.0,3.0,7.884347630628388,6.435053047538347,True
12.0,4.0,7.884347630628388,6.435053047538347,True
12.0,5.0,7.884347630628388,6.435053047538347,True
12.0,6.0,7.884347630628388,6.435053047538347,True
12.0,7.0,7.884347630628388,6.435053047538347,True
12.0,8.0,7.884347630628388,6.435053047538347,True
12.0,9.0,7.884347630628388,6.435053047538347,True
12.0,10.0,7.884347630628388,6.435053047538347,True
12.0,11.0,7.884347630628388,6.435053047538347,True
12.0,12.0,7.84813108384333,6.333132218590756,False
12.0,13.0,7.77084186119477,6.12367480088487,False
12.0,14.0,7.693622919392754,5.924715815348921,False
12.0,15.0,7.616466600110178,5.735496401700198,False
12.0,16.0,7.539366445858134,5.555332811462246,False
12.0,17.0,7.462317056218186,5.3836061578735475,False
12.0,18.0,7.385313966988122,5.219754019064309,False
12.0,19.0,7.308353547906806,5.063263481335005,False
12.0,20.0,7.231432915564183,4.913665315949013,False
12.0,21.0,7.154549858813935,4.770529058889622,False
12.0,22.0,7.077702774551346,4.633458818024817,False
12.0,23.0,7.000890612139471,4.502089672406077,False
12.0,24.0,6.9241128250945705,4.376084558297636,False
12.0,25.0,6.8473693288988615,4.25513155893363,False
12.0,26.0,6.7706604640133285,4.138941531984806,False
12.0,27.0,6.69398696332479,4.027246021721318,False
12.0,28.0,6.617349923393016,3.91979541294031,False
12.0,29.0,6.540750778968451,3.81635729153556,False
12.0,30.0,6.4641912803369515,3.7167149828527735,False
12.0,31.0,6.387673473118412,3.620666243819601,False
12.0,32.0,6.311199680203066,3.5280220888201734,False
12.0,33.0,6.234772485557524,3.43860573245263,False
12.0,34.0,6.158394719671853,3.352251634894505,False
12.0,35.0,6.082069446451635,3.26880463772108,False
12.0,36.0,6.005799951387246,3.1881191797664705,False
13.0,0.0,8.11250706101828,6.478760558918381,True
13.0,1.0,8.11250706101828,6.478760558918381,True
13.0,2.0,8.11250706101828,6.478760558918381,True
13.0,3.0,8.11250706101828,6.478760558918381,True
13.0,4.0,8.11250706101828,6.478760558918381,True
13.0,5.0,8.11250706101828,6.478760558918381,True
13.0,6.0,8.11250706101828,6.478760558918381,True
13.0,7.0,8.11250706101828,6.478760558918381,True
13.0,8.0,8.11250706101828,6.478760558918381,True
13.0,9.0,8.11250706101828,6.478760558918381,True
13.0,10.0,8.11250706101828,6.478760558918381,True
13.0,11.0,8.11250706101828,6.478760558918381,True
13.0,12.0,8.11250706101828,6.478760558918381,True
13.0,13.0,8.089881954005454,6.415706724562851,False
13.0,14.0,8.010287938348736,6.2011323068211395,False
13.0,15.0,7.930769539657959,5.997419371952315,False
13.0,16.0,7.851318854182326,5.803780911045474,False
13.0,17.0,7.7719292079288556,5.619507283001546,False
13.0,18.0,7.692595009180314,5.443955795942212,False
13.0,19.0,7.613311624511873,5.276542148762497,False
13.0,20.0,7.534075273862286,5.116733321453653,False
