season,t,T,phi,X,T_dp,mode,Q_cool,Q_AC,Q_dem,W_el,W_comp,W_fan,COP_res
summer,0.0,14.999999999999993,0.6000000000000001,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.2,0.0,0.0,0.0,0.0
summer,5.0,18.003543590471278,0.49558301916340286,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.1833333333333336,0.0,0.0,0.0,0.0
summer,10.0,20.983930278882568,0.4117351757463221,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.166666666666667,0.0,0.0,0.0,0.0
summer,15.0,23.941133649691245,0.34399584988086535,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.1500000000000004,0.0,0.0,0.0,0.0
summer,20.0,21.151668707234858,0.4075138419454681,0.006431847335714276,7.327734542473123,AC,5.364052646376418,5.364052646376418,2.1333333333333333,1.634092010920154,1.0240959157193852,0.6099960952007687,5.237842045887266
summer,25.0,18.60374843647973,0.4772603246331405,0.006431847335714276,7.327734542473123,AC,5.067399260869602,5.067399260869602,2.1166666666666667,1.5558444089816108,0.9458483137808422,0.6099960952007687,5.357517888480102
summer,30.0,21.492386264745758,0.39908839908141236,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.1,0.0,0.0,0.0,0.0
summer,35.0,24.357852151250768,0.3355011885921912,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0
summer,40.0,21.472328429879752,0.39957892940199147,0.006431847335714276,7.327734542473123,AC,5.408678459983661,5.408678459983661,2.066666666666667,1.6540423039813623,1.0440462087805937,0.6099960952007687,5.180497198778962
summer,45.0,18.836557654485524,0.47035921962409305,0.006431847335714276,7.327734542473123,AC,5.102495702007564,5.102495702007564,2.05,1.5708037771199694,0.9608076819192006,0.6099960952007687,5.310631667531422
summer,50.0,21.633477930044283,0.3956569665470228,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.033333333333333,0.0,0.0,0.0,0.0
summer,55.0,24.407240657785692,0.33451019289571443,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.0166666666666666,0.0,0.0,0.0,0.0
summer,60.0,21.459587650278856,0.39989087111628513,0.006431847335714276,7.327734542473123,AC,5.413971921709338,5.413971921709338,2.0,1.6634176029327499,1.053421507731981,0.6099960952007687,5.139416541214953
summer,65.0,18.7817965384468,0.4719723384874993,0.006431847335714276,7.327734542473123,AC,5.1011566744210555,5.1011566744210555,2.0,1.575644039693554,0.9656479444927853,0.6099960952007687,5.2826257266052385
summer,70.0,21.532871772831584,0.3981003530191088,0.006431847335714276,7.327734542473123,OFF,0.0,0.0,2.0,0.0,0.0,0.0,0.0
