T_room,T_amb,Q_AC_kW,COP_inner,clamped
8.0,0.0,7.698703998363593,6.329311109147692,True
8.0,1.0,7.698703998363593,6.329311109147692,True
8.0,2.0,7.698703998363593,6.329311109147692,True
8.0,3.0,7.698703998363593,6.329311109147692,True
8.0,4.0,7.698703998363593,6.329311109147692,True
8.0,5.0,7.698703998363593,6.329311109147692,True
8.0,6.0,7.698703998363593,6.329311109147692,True
8.0,7.0,7.698703998363593,6.329311109147692,True
8.0,8.0,7.651806940806492,6.2213087055299585,False
8.0,9.0,7.552845384379058,6.001770387401632,False
8.0,10.0,7.454025534806649,5.793206607671132,False
8.0,11.0,7.355342743174661,5.59482098946632,False
8.0,12.0,7.2567936633727665,5.40589522445041,False
8.0,13.0,7.1583761000670965,5.225778603295404,False
8.0,14.0,7.0600888802486015,5.053879408219444,False
8.0,15.0,6.961931743762956,4.889657756668263,False
8.0,16.0,6.863905249213535,4.73261959066666,False
8.0,17.0,6.766010692378395,4.582311581670714,False
8.0,18.0,6.668250034861129,4.438316775266131,False
8.0,19.0,6.570625841146879,4.3002508400523505,False
8.0,20.0,6.473141222592243,4.167758814742497,False
8.0,21.0,6.375799787164758,4.040512269816743,False
8.0,22.0,6.278605593980889,3.9182068170112805,False
8.0,23.0,6.1815631118833245,3.800559912925753,False
8.0,24.0,6.084677181406713,3.6873089130875942,False
8.0,25.0,5.987952979954332,3.5782093409036544,False
8.0,26.0,5.8913959891869085,3.47303334159426,False
8.0,27.0,5.795011965163113,3.3715682970488974,False
8.0,28.0,5.698806910518235,3.2736155807122236,False
8.0,29.0,5.6027870487834255,3.1789894352949215,False
8.0,30.0,5.5069588007722015,3.0875159585902936,False
8.0,31.0,5.411328763038013,2.999032184857499,False
8.0,32.0,5.315903688440504,2.9133852510156975,False
8.0,33.0,5.220690468881037,2.8304316383735637,False
8.0,34.0,5.125696120279774,2.750036481857808,False
8.0,35.0,5.030927769868061,2.672072939741835,False
8.0,36.0,4.936392645860947,2.5964216177513144,False
9.0,0.0,7.9124382951954315,6.364751397625193,True
