T_room,T_amb,Q_AC_kW,COP_inner,clamped
8.0,0.0,3.770528036678835,6.290999510832782,True
8.0,1.0,3.770528036678835,6.290999510832782,True
8.0,2.0,3.770528036678835,6.290999510832782,True
8.0,3.0,3.770528036678835,6.290999510832782,True
8.0,4.0,3.770528036678835,6.290999510832782,True
8.0,5.0,3.770528036678835,6.290999510832782,True
8.0,6.0,3.770528036678835,6.290999510832782,True
8.0,7.0,3.770528036678835,6.290999510832782,True
8.0,8.0,3.770528036678835,6.290999510832782,True
8.0,9.0,3.770528036678835,6.290999510832782,True
8.0,10.0,3.770528036678835,6.290999510832782,True
8.0,11.0,3.7317850163384594,6.074385661302575,False
8.0,12.0,3.6898003287914443,5.8518926084764535,False
8.0,13.0,3.647847734418672,5.641386767608955,False
8.0,14.0,3.60592503067181,5.4419825194531946,False
8.0,15.0,3.564030401487218,5.252874014839293,False
8.0,16.0,3.5221623755197293,5.073326531044865,False
8.0,17.0,3.4803197902723597,4.902668965487199,False
8.0,18.0,3.438501761108416,4.7402872812962435,False
8.0,19.0,3.3967076543362515,4.585618757993971,False
8.0,20.0,3.35493706370503,4.4381469275704655,False
8.0,21.0,3.3131897897758087,4.297397097966607,False
8.0,22.0,3.271465821726225,4.162932382934159,False
8.0,23.0,3.2297653212232054,4.0343501705665235,False
8.0,24.0,3.188088608061095,3.9112789737222893,False
8.0,25.0,3.1464361473106326,3.7933756141977546,False
8.0,26.0,3.1048085377651096,3.6803226996756693,False
8.0,27.0,3.063206501503347,3.5718263583674537,False
8.0,28.0,3.021630874414499,3.46761420114623,False
8.0,29.0,2.98008259755408,3.3674334850725085,False
8.0,30.0,2.9385627092167956,3.2710494556489054,False
8.0,31.0,2.8970723376287077,3.178243848064685,False
8.0,32.0,2.855612694173313,3.088813530174551,False
8.0,33.0,2.8141850670773767,3.002569272081503,False
8.0,34.0,2.772790815491405,2.9193346290207387,False
8.0,35.0,2.731431363907977,2.8389449258183244,False
8.0,36.0,2.690108196868035,2.7612463325623122,False
9.0,0.0,3.8628654289457716,6.290930180086627,True
9.0,1.0,3.8628654289457716,6.290930180086627,True
9.0,2.0,3.8628654289457716,6.290930180086627,True
9.0,3.0,3.8628654289457716,6.290930180086627,True
9.0,4.0,3.8628654289457716,6.290930180086627,True
9.0,5.0,3.8628654289457716,6.290930180086627,True
9.0,6.0,3.8628654289457716,6.290930180086627,True
9.0,7.0,3.8628654289457716,6.290930180086627,True
9.0,8.0,3.8628654289457716,6.290930180086627,True
9.0,9.0,3.8628654289457716,6.290930180086627,True
9.0,10.0,3.8628654289457716,6.290930180086627,True
9.0,11.0,3.8628654289457716,6.290930180086627,True
9.0,12.0,3.83152524968797,6.118814096144608,False
9.0,13.0,3.788319322272853,5.892760477580884,False
9.0,14.0,3.745146334467784,5.679008376983814,False
9.0,15.0,3.7020039854571243,5.476640747256282,False
9.0,16.0,3.6588903680932017,5.284823621819524,False
9.0,17.0,3.6158039261299684,5.102797112413245,False
9.0,18.0,3.5727434174792156,4.929867582534058,False
9.0,19.0,3.5297078824588475,4.765400807314726,False
9.0,20.0,3.4866966161987754,4.6088159696760185,False
9.0,21.0,3.4437091445325088,4.4595803698553835,False
9.0,22.0,3.400745202824379,4.317204747335846,False
9.0,23.0,3.357804717280013,4.181239131437341,False
9.0,24.0,3.3148877883674954,4.051269150435125,False
9.0,25.0,3.271994676037816,3.9269127401967125,False
9.0,26.0,3.229125786484494,3.8078172022430303,False
9.0,27.0,3.186281660223896,3.6936565684963916,False
9.0,28.0,3.1434629613096576,3.584129236057312,False
9.0,29.0,3.1006704675243952,3.478955840428215,False
9.0,30.0,3.0579050614123466,3.3778773398400563,False
9.0,31.0,3.015167722037001,3.2806532869299403,False
9.0,32.0,2.972459517362728,3.1870602670599246,False
9.0,33.0,2.929781597172987,3.0968904851632852,False
9.0,34.0,2.8871351864486305,3.009950485228806,False
9.0,35.0,2.844521579139846,2.926059988448532,False
9.0,36.0,2.801942132273347,2.845050837707267,False
10.0,0.0,3.956342225606024,6.288305978228859,True
10.0,1.0,3.956342225606024,6.288305978228859,True
10.0,2.0,3.956342225606024,6.288305978228859,True
10.0,3.0,3.956342225606024,6.288305978228859,True
10.0,4.0,3.956342225606024,6.288305978228859,True
10.0,5.0,3.956342225606024,6.288305978228859,True
10.0,6.0,3.956342225606024,6.288305978228859,True
10.0,7.0,3.956342225606024,6.288305978228859,True
10.0,8.0,3.956342225606024,6.288305978228859,True
10.0,9.0,3.956342225606024,6.288305978228859,True
10.0,10.0,3.956342225606024,6.288305978228859,True
10.0,11.0,3.956342225606024,6.288305978228859,True
10.0,12.0,3.956342225606024,6.288305978228859,True
10.0,13.0,3.9328897578704365,6.161851781212586,False
10.0,14.0,3.8884317770673227,5.9322875682943295,False
10.0,15.0,3.8440075149299613,5.715339708339208,False
10.0,16.0,3.7996145680927844,5.510059097230551,False
10.0,17.0,3.7552509340254123,5.315583149555832,False
10.0,18.0,3.7109149672440678,5.131126416847011,False
10.0,19.0,3.666605341679238,4.955972423026979,False
10.0,20.0,3.62232101813962,4.78946652349123,False
10.0,21.0,3.5780612160240204,4.631009633994972,False
10.0,22.0,3.5338253885919872,4.480052702854484,False
10.0,23.0,3.4896132012300916,4.33609182222741,False
10.0,24.0,3.44542451225274,4.198663891783684,False
10.0,25.0,3.4012593558545463,4.067342761970327,False
10.0,26.0,3.3571179268961653,3.9417357954589054,False
10.0,27.0,3.313000567257648,3.8214807945763125,False
10.0,28.0,3.2689077535337403,3.7062432500666884,False
10.0,29.0,3.224840085882075,3.595713872862888,False
10.0,30.0,3.1807982778610504,3.4896063757842146,False
10.0,31.0,3.136783147119042,3.3876554765058655,False
10.0,32.0,3.0927956068150935,3.289615096883127,False
10.0,33.0,3.048836657667673,3.195256736890601,False
10.0,34.0,3.004907380541479,3.1043680041550967,False
10.0,35.0,2.9610089294942097,3.016751282390321,False
10.0,36.0,2.917142525214915,2.9322225240502697,False
11.0,0.0,4.050938242938382,6.283201637460263,True
11.0,1.0,4.050938242938382,6.283201637460263,True
11.0,2.0,4.050938242938382,6.283201637460263,True
11.0,3.0,4.050938242938382,6.283201637460263,True
11.0,4.0,4.050938242938382,6.283201637460263,True
11.0,5.0,4.050938242938382,6.283201637460263,True
11.0,6.0,4.050938242938382,6.283201637460263,True
11.0,7.0,4.050938242938382,6.283201637460263,True
11.0,8.0,4.050938242938382,6.283201637460263,True
11.0,9.0,4.050938242938382,6.283201637460263,True
11.0,10.0,4.050938242938382,6.283201637460263,True
11.0,11.0,4.050938242938382,6.283201637460263,True
11.0,12.0,4.050938242938382,6.283201637460263,True
11.0,13.0,4.050938242938382,6.283201637460263,True
11.0,14.0,4.035877364415407,6.2035088475851055,False
11.0,15.0,3.9901357571536984,5.970486540628832,False
11.0,16.0,3.944428573592618,5.750395543261444,False
11.0,17.0,3.8987533032902446,5.54225410028454,False
